timestamp,CMSA-GAKH-01_0,CMSA-GAKH-01_180,CMSA-GAWW-11_120,CMSA-GAWW-11_300,CMSA-GAWW-12_115,CMSA-GAWW-12_295,CMSA-GAWW-13_120,CMSA-GAWW-13_300,CMSA-GAWW-14_40,CMSA-GAWW-14_220,CMSA-GAWW-15_30,CMSA-GAWW-15_210,CMSA-GAWW-16_30,CMSA-GAWW-16_210,CMSA-GAWW-17_40,CMSA-GAWW-17_220,CMSA-GAWW-19_115,CMSA-GAWW-19_295,CMSA-GAWW-20_120,CMSA-GAWW-20_300,CMSA-GAWW-21_120,CMSA-GAWW-21_300,CMSA-GAWW-23_109,CMSA-GAWW-23_289,GACM-04_50,GACM-04_230,GASA-01-A1_135,GASA-01-A1_315,GASA-01-A2_135,GASA-01-A2_315,GASA-01-B_135,GASA-01-B_315,GASA-01-C_135,GASA-01-C_315,GASA-02-01_135,GASA-02-01_315,GASA-02-02_135,GASA-02-02_315,GASA-03_105,GASA-03_285,GASA-04_135,GASA-04_315,GASA-05-O_135,GASA-05-O_315,GASA-05-W_135,GASA-05-W_315,GASA-06_95,GASA-06_275,GASA-06-B_95,GASA-06-B_275,GVCV-01_40,GVCV-01_220,GVCV-03_42,GVCV-03_222,GVCV-04_45,GVCV-04_225,GVCV-05-A_155,GVCV-05-A_335,GVCV-05-B_30,GVCV-05-B_210,GVCV-06_95,GVCV-06_275,GVCV-07_50,GVCV-07_230,GVCV-08_45,GVCV-08_225,GVCV-09_80,GVCV-09_260,GVCV-11_50,GVCV-11_230,GVCV-13_10,GVCV-13_190,GVCV-14_90,GVCV-14_270,hour,minute,day,month,weekday,is_weekend
2025-08-22 16:42:00+02:00,200,171,47,63,49,69,23,45,52,6,44,11,22,44,66,27,32,19,72,53,102,149,15,28,153,169,5,21,61,58,14,39,12,17,18,375,325,3,281,459,96,135,34,17,23,23,0,0,3,41,0,0,46,5,3,1,0,0,123,106,0,0,3,68,0,0,0,0,3,3,0,0,223,4,16,42,22,8,4,0
2025-08-22 16:45:00+02:00,201,170,60,50,65,69,32,29,37,11,19,6,39,41,47,32,39,29,48,62,145,103,23,39,176,173,14,11,24,52,9,45,34,15,15,201,221,15,182,193,58,83,26,34,31,6,0,0,18,1,1,1,0,1,4,176,0,0,47,0,118,0,99,0,0,0,0,0,302,15,93,0,1,50,16,45,22,8,4,0
2025-08-22 16:48:00+02:00,183,144,62,46,69,83,27,23,26,13,31,12,29,15,61,57,64,26,70,70,152,108,10,5,92,119,21,24,64,76,34,80,80,15,11,238,317,4,260,329,111,124,34,34,29,19,0,0,23,1,2,1,0,0,164,27,190,45,11,0,73,0,0,1,27,25,0,0,0,396,243,57,0,0,16,48,22,8,4,0
2025-08-22 16:51:00+02:00,142,166,60,42,66,73,22,34,15,16,34,34,44,35,35,36,40,18,50,49,97,136,11,5,154,144,9,18,38,55,14,73,29,12,18,374,377,3,267,307,140,118,21,7,37,13,0,0,47,3,0,0,0,4,5,1,3,98,0,0,1,10,0,0,26,2,0,0,12,19,2,101,0,0,16,51,22,8,4,0
2025-08-22 16:54:00+02:00,165,153,60,32,59,65,38,33,22,11,30,28,47,26,33,75,57,44,61,47,142,124,3,9,139,194,9,28,58,75,19,42,26,7,16,316,330,2,259,322,153,158,47,23,19,38,0,0,4,31,0,2,114,202,0,0,1,42,0,120,1,195,0,0,0,0,0,0,245,4,0,0,166,1,16,54,22,8,4,0
2025-08-22 16:57:00+02:00,114,133,33,54,54,48,9,28,19,8,13,17,24,13,21,48,36,11,37,31,77,74,9,22,158,130,14,19,43,90,14,73,22,26,15,387,266,7,312,284,170,107,16,19,18,26,0,0,3,26,0,0,186,8,1,84,0,0,110,177,1,70,0,0,0,0,0,0,6,257,0,0,65,90,16,57,22,8,4,0
2025-08-22 17:00:00+02:00,184,159,64,43,55,68,21,39,36,9,13,19,46,32,47,79,52,41,59,44,139,174,18,28,150,151,13,11,62,72,10,57,70,6,6,337,244,1,273,320,122,51,29,29,20,21,0,0,0,0,0,0,0,0,174,104,0,1,87,2,0,0,0,0,0,0,0,0,3,2,0,0,3,31,17,0,22,8,4,0
2025-08-22 17:03:00+02:00,212,140,47,59,32,72,28,33,31,14,34,41,35,50,63,26,68,21,57,59,130,143,13,29,164,168,8,19,25,79,30,77,2,8,13,285,247,17,243,325,147,167,22,19,39,9,0,0,0,0,0,0,0,1,46,2,3,1,68,4,0,0,0,0,13,15,0,0,0,0,160,0,0,0,17,3,22,8,4,0
2025-08-22 17:06:00+02:00,190,129,38,50,56,68,23,40,28,7,20,9,34,22,56,47,46,27,78,69,111,129,23,14,148,180,17,26,33,60,11,47,19,20,4,170,149,8,126,177,120,126,6,19,7,7,0,0,0,0,0,0,43,122,0,0,134,1,6,0,0,0,51,27,23,0,0,0,0,0,97,82,79,1,17,6,22,8,4,0
2025-08-22 17:09:00+02:00,175,156,61,41,70,54,7,33,43,8,20,17,38,33,64,53,42,22,59,70,107,106,11,29,104,80,21,35,70,85,57,66,33,10,13,371,302,15,247,366,133,208,95,27,16,43,0,0,0,0,1,71,240,10,0,0,53,102,0,0,0,0,75,1,0,0,0,0,0,1,1,136,142,40,17,9,22,8,4,0
2025-08-22 17:12:00+02:00,152,145,72,41,43,64,20,45,25,12,29,26,38,34,46,28,45,37,57,74,122,106,6,6,167,149,20,22,67,97,20,68,55,6,17,287,347,10,303,278,191,116,18,34,32,23,0,0,9,3,80,16,4,1,1,69,9,77,3,1,0,0,0,0,0,0,0,0,0,4,0,0,2,59,17,12,22,8,4,0
2025-08-22 17:15:00+02:00,186,163,66,60,65,34,14,13,14,3,21,37,26,29,39,49,54,21,82,57,126,111,7,23,140,166,15,11,68,74,30,58,79,13,16,245,367,6,297,292,185,149,49,52,28,56,0,0,58,15,12,4,0,0,102,149,0,7,49,247,0,0,0,0,0,0,0,0,1,2,86,0,0,0,17,15,22,8,4,0
2025-08-22 17:18:00+02:00,112,89,41,43,30,24,9,27,8,10,30,34,26,10,35,25,29,20,20,51,126,82,10,4,104,199,14,10,50,99,69,63,46,19,10,378,351,13,336,350,150,153,35,32,41,47,0,0,3,54,40,69,3,133,132,5,0,0,112,0,0,0,0,0,0,12,0,0,0,2,239,77,0,0,17,18,22,8,4,0
2025-08-22 17:21:00+02:00,198,97,29,56,79,55,21,23,28,14,21,23,63,22,39,39,36,28,49,44,111,139,7,23,133,157,5,10,48,78,31,41,55,8,20,349,375,13,322,303,147,114,17,28,23,14,0,0,3,10,63,6,218,47,1,0,317,16,34,0,0,0,0,0,89,18,0,0,0,0,12,184,0,0,17,21,22,8,4,0
2025-08-22 17:24:00+02:00,192,146,69,41,68,55,25,43,28,15,37,27,32,45,51,48,70,24,58,76,189,114,12,13,138,180,16,12,55,61,12,57,9,8,20,380,406,14,271,348,110,141,73,29,37,26,0,0,0,0,7,2,59,4,0,0,1,119,0,0,0,0,0,0,9,1,0,0,0,1,3,0,224,18,17,24,22,8,4,0
2025-08-22 17:27:00+02:00,183,148,61,53,78,90,32,21,34,18,21,18,14,20,50,22,52,22,69,44,138,134,8,12,144,201,13,30,61,86,14,44,37,19,20,282,411,5,255,321,136,152,37,32,20,35,0,0,36,0,1,34,0,0,1,106,5,56,0,0,209,1,0,4,0,0,0,0,1,5,0,0,2,76,17,27,22,8,4,0
2025-08-22 17:30:00+02:00,248,117,64,78,46,67,23,33,28,16,27,35,40,42,66,22,53,40,81,66,119,121,13,11,114,147,30,9,54,65,21,38,55,2,5,233,152,11,212,214,76,98,13,18,19,12,0,0,0,5,144,21,0,0,148,66,0,0,0,224,2,124,122,58,0,0,0,0,417,5,273,21,0,0,17,30,22,8,4,0
2025-08-22 17:33:00+02:00,146,143,75,64,72,74,31,34,33,22,40,30,28,49,63,41,46,26,81,84,111,129,6,10,108,117,8,18,50,74,37,85,27,12,8,344,276,10,337,365,188,189,33,20,20,22,0,0,0,2,14,0,17,229,91,4,0,0,146,8,0,106,1,2,0,0,0,0,96,331,1,152,0,0,17,33,22,8,4,0
2025-08-22 17:36:00+02:00,210,97,71,80,89,58,15,24,18,7,62,37,33,35,52,36,62,37,87,71,123,132,11,10,163,135,20,38,39,80,11,73,39,11,39,299,369,9,287,329,124,126,32,43,18,27,0,0,5,1,0,0,229,10,0,0,266,0,41,1,0,0,1,1,7,30,0,0,4,50,0,9,52,1,17,36,22,8,4,0
2025-08-22 17:39:00+02:00,184,127,43,90,103,79,23,23,32,25,28,21,33,26,43,30,38,13,74,45,160,136,8,17,112,106,18,18,57,78,19,72,30,26,19,344,354,12,339,381,79,177,42,27,20,28,0,0,52,24,0,0,8,0,3,196,3,117,0,0,0,0,0,0,52,1,0,0,331,4,0,0,141,63,17,39,22,8,4,0
2025-08-22 17:42:00+02:00,118,73,59,56,64,56,21,17,37,7,33,17,14,18,37,10,73,30,37,40,90,79,19,12,157,159,20,13,53,87,31,91,60,11,13,354,313,7,274,346,131,146,42,35,17,29,0,0,10,52,0,0,0,0,133,6,1,95,0,0,0,0,0,0,0,0,0,0,57,186,183,1,0,39,17,42,22,8,4,0
2025-08-22 17:45:00+02:00,190,99,61,87,91,65,33,33,7,15,35,35,50,57,56,35,68,16,58,73,115,109,6,34,120,189,12,11,45,120,12,70,10,27,16,310,274,10,357,331,146,176,32,21,36,10,0,0,1,8,0,0,8,149,76,3,0,1,60,199,1,1,0,0,0,0,0,0,1,7,104,109,0,0,17,45,22,8,4,0
2025-08-22 17:48:00+02:00,125,149,48,68,105,88,9,23,27,20,39,48,39,27,41,50,76,56,63,58,129,150,12,19,142,152,14,25,39,76,21,72,50,17,7,340,305,16,385,355,133,124,57,26,37,33,0,0,0,0,0,0,203,77,0,0,0,0,114,4,0,0,3,61,0,0,0,0,2,7,1,65,50,1,17,48,22,8,4,0
2025-08-22 17:51:00+02:00,200,98,72,65,81,60,23,58,34,13,37,67,46,24,24,39,32,17,76,54,119,156,14,12,145,169,10,17,29,58,1,43,5,10,1,206,173,5,186,218,101,134,10,18,18,5,0,0,0,0,0,0,29,3,1,80,167,47,4,0,0,0,55,108,0,0,0,0,111,88,0,0,93,47,17,51,22,8,4,0
2025-08-22 17:54:00+02:00,160,142,67,57,71,72,25,37,25,24,26,28,50,45,39,44,66,20,67,56,158,141,32,15,70,88,37,19,40,89,16,66,68,13,31,334,373,16,287,291,127,116,65,30,29,46,0,0,0,0,8,98,0,0,106,138,7,76,0,0,0,0,26,0,69,29,0,0,3,205,209,0,0,29,17,54,22,8,4,0
2025-08-22 17:57:00+02:00,192,141,39,70,82,37,25,30,53,17,49,35,40,36,31,49,58,22,79,63,136,114,22,17,125,158,13,18,44,68,26,93,81,7,18,307,278,6,268,278,84,139,42,50,23,32,0,0,0,0,140,23,0,0,107,1,2,59,0,0,0,0,0,0,18,0,0,0,0,0,95,100,0,0,17,57,22,8,4,0
2025-08-22 18:00:00+02:00,197,117,27,73,83,56,32,29,26,9,37,34,53,34,29,39,80,23,65,63,138,147,6,20,138,190,16,24,40,83,23,84,5,12,25,255,303,1,240,294,133,162,27,31,11,21,0,0,31,0,9,6,0,0,0,0,0,14,1,285,115,1,0,0,0,0,0,0,0,0,1,44,0,0,18,0,22,8,4,0
2025-08-22 18:03:00+02:00,122,77,22,39,54,29,37,27,27,5,19,35,6,20,22,17,41,15,51,30,86,81,4,5,147,170,15,22,52,101,19,60,40,27,20,405,307,5,242,332,125,155,43,40,11,31,0,0,60,6,77,79,18,165,0,0,0,0,145,36,52,16,0,0,0,0,0,0,2,0,0,0,0,0,18,3,22,8,4,0
2025-08-22 18:06:00+02:00,182,96,80,69,66,113,21,46,34,10,57,45,85,42,67,51,70,18,61,49,143,145,9,14,143,157,24,16,33,65,30,65,61,8,20,197,367,1,339,265,150,147,32,20,25,20,0,0,2,83,131,24,217,11,4,197,0,0,71,9,2,224,0,0,0,0,0,0,0,0,0,0,88,0,18,6,22,8,4,0
2025-08-22 18:09:00+02:00,182,108,77,93,103,62,23,37,39,15,53,50,25,31,53,75,73,25,77,91,103,144,9,18,111,195,18,15,34,99,34,58,41,15,12,247,309,5,276,259,155,138,55,20,35,15,0,0,5,7,0,0,0,0,233,2,211,5,28,0,0,51,1,87,43,26,0,0,0,2,0,0,95,70,18,9,22,8,4,0
2025-08-22 18:12:00+02:00,171,130,83,48,95,66,53,44,56,9,28,19,34,26,51,66,98,22,95,45,144,160,15,15,119,121,8,2,20,34,8,47,12,4,8,247,227,6,130,174,82,138,5,17,15,5,0,0,0,0,0,0,0,0,21,0,1,77,0,0,0,0,117,51,18,1,0,0,0,0,0,0,2,55,18,12,22,8,4,0
2025-08-22 18:15:00+02:00,182,108,50,65,76,61,33,41,26,20,45,38,71,27,57,33,65,45,70,52,133,108,10,12,134,139,7,14,85,80,18,57,9,13,12,322,234,4,290,299,94,79,60,37,29,24,0,0,0,0,82,82,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,1,6,210,70,0,0,18,15,22,8,4,0
2025-08-22 18:18:00+02:00,184,73,81,96,77,66,15,16,25,11,32,24,50,35,63,31,92,35,113,63,141,119,16,14,126,102,12,24,66,53,31,102,50,17,7,266,243,6,254,291,101,123,42,23,32,52,0,0,19,0,73,13,0,0,6,149,0,0,60,250,0,0,0,0,0,0,0,0,504,43,2,120,201,14,18,18,22,8,4,0
2025-08-22 18:21:00+02:00,224,113,45,81,91,80,36,57,41,36,13,31,47,61,78,51,45,19,84,58,117,124,24,34,128,186,22,12,33,89,28,114,86,2,28,285,350,4,248,310,161,153,25,23,24,23,0,0,30,19,5,1,0,0,174,73,0,0,99,3,0,0,0,0,0,0,0,0,6,333,0,0,1,81,18,21,22,8,4,0
2025-08-22 18:24:00+02:00,164,84,72,69,82,61,18,12,10,7,38,15,41,45,35,32,74,18,76,92,117,119,3,7,180,152,28,14,60,82,20,74,37,12,15,223,384,1,351,258,165,115,35,34,14,21,0,0,3,24,0,0,1,200,67,1,6,0,53,7,0,0,0,0,0,0,0,0,244,8,0,0,0,5,18,24,22,8,4,0
2025-08-22 18:27:00+02:00,113,103,59,39,53,52,43,38,12,6,44,24,23,30,42,50,70,32,62,31,64,103,12,18,161,95,24,14,57,68,24,79,54,10,12,311,293,13,283,301,133,142,29,44,17,51,0,0,0,0,0,0,188,49,0,0,273,66,0,0,0,0,1,0,58,46,0,0,189,220,0,0,0,0,18,27,22,8,4,0
2025-08-22 18:30:00+02:00,145,90,71,96,66,77,26,46,33,23,51,43,39,63,63,47,75,40,65,63,145,121,9,16,160,155,15,16,34,98,22,74,54,15,9,298,322,22,277,314,158,163,40,19,23,14,0,0,0,0,0,0,16,0,52,209,5,86,0,0,0,0,55,123,15,1,0,0,3,42,306,29,0,0,18,30,22,8,4,0
2025-08-22 18:33:00+02:00,216,94,60,63,96,64,64,40,32,9,39,25,83,41,57,37,62,45,77,37,130,107,9,8,135,158,15,12,37,79,11,55,56,7,21,268,310,1,295,326,135,100,50,20,43,33,0,0,0,0,0,0,0,0,187,3,5,14,18,228,0,0,37,3,0,0,0,0,0,0,3,173,242,4,18,33,22,8,4,0
2025-08-22 18:36:00+02:00,151,118,74,60,65,73,29,36,34,13,50,41,49,54,53,42,79,29,84,44,109,129,10,13,134,139,8,14,29,48,6,36,9,7,11,190,214,11,167,218,86,57,6,20,13,15,0,0,9,0,0,0,0,0,0,1,0,0,40,0,70,0,0,0,0,0,0,0,68,2,3,0,0,0,18,36,22,8,4,0
2025-08-22 18:39:00+02:00,199,123,65,73,82,91,34,66,33,18,58,48,24,31,35,52,82,28,67,69,107,143,10,8,105,81,19,12,34,71,10,85,62,12,12,290,377,3,310,282,92,79,48,35,24,19,0,0,53,1,4,65,0,0,19,246,0,0,85,3,84,2,0,0,0,0,0,0,263,156,252,35,2,7,18,39,22,8,4,0
2025-08-22 18:42:00+02:00,213,112,79,80,72,87,10,17,25,13,56,31,63,47,62,41,46,37,53,79,129,119,12,9,133,152,12,8,34,74,5,111,101,15,15,282,253,3,259,326,100,148,26,16,19,12,0,0,10,44,136,45,0,0,213,4,240,13,32,1,2,169,0,0,25,22,0,0,1,58,0,144,0,34,18,42,22,8,4,0
2025-08-22 18:45:00+02:00,195,82,89,69,80,63,42,45,36,20,48,32,12,25,70,47,99,48,66,48,102,104,13,13,171,126,25,18,62,29,18,74,49,24,6,340,213,16,295,213,122,124,24,18,38,15,0,0,2,28,60,16,4,8,13,0,4,110,0,0,0,100,0,0,20,2,0,0,0,0,0,9,0,0,18,45,22,8,4,0
2025-08-22 18:48:00+02:00,119,65,43,77,57,74,23,40,32,6,27,23,17,30,44,32,44,34,35,46,73,71,2,19,145,169,15,33,28,68,10,66,76,35,22,285,301,8,244,241,117,102,37,34,48,28,0,0,0,0,3,38,206,98,3,225,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,18,48,22,8,4,0
2025-08-22 18:51:00+02:00,158,119,61,54,91,81,39,43,26,17,43,31,70,52,43,48,75,39,96,77,107,117,2,3,121,164,21,29,59,78,37,67,83,10,39,233,306,6,291,222,152,127,16,10,23,10,0,0,0,0,137,34,31,3,217,9,0,0,3,257,0,0,54,123,0,0,0,0,0,0,0,0,61,113,18,51,22,8,4,0
2025-08-22 18:54:00+02:00,161,56,79,74,76,70,36,59,35,18,41,46,21,27,23,63,98,21,62,71,132,84,9,28,143,125,8,29,55,78,8,41,7,8,14,327,393,5,181,198,119,98,45,29,14,42,0,0,0,0,37,9,1,1,6,0,0,0,122,0,0,0,9,2,0,0,0,0,0,0,224,2,1,32,18,54,22,8,4,0
2025-08-22 18:57:00+02:00,164,102,76,100,93,67,24,37,39,12,45,27,57,43,51,14,93,55,70,60,105,130,7,12,114,118,9,15,26,57,9,27,0,1,30,133,210,0,233,188,96,94,16,15,3,17,0,0,0,0,0,0,0,2,0,0,137,1,43,0,0,0,0,0,0,11,0,0,0,0,93,52,102,0,18,57,22,8,4,0
2025-08-22 19:00:00+02:00,100,89,70,128,88,85,16,38,29,8,73,36,44,59,49,37,85,35,85,75,106,112,5,5,83,70,23,12,45,54,12,101,71,4,11,282,284,6,260,279,119,127,15,30,19,12,0,0,0,0,61,66,127,183,0,0,10,89,0,0,0,0,0,0,3,0,0,0,263,3,1,46,132,61,19,0,22,8,4,0
2025-08-22 19:03:00+02:00,179,94,78,60,95,118,32,59,49,19,31,30,44,44,43,88,96,38,63,79,117,79,7,5,93,92,15,5,30,30,12,43,49,47,6,326,207,1,237,214,125,108,25,22,17,31,0,0,0,0,59,7,65,7,2,73,5,72,0,0,0,0,0,0,0,0,0,0,296,171,0,0,1,27,19,3,22,8,4,0
2025-08-22 19:06:00+02:00,161,70,68,60,59,68,42,37,39,19,36,22,60,42,33,68,72,48,63,53,65,156,3,3,81,128,17,3,23,14,5,42,98,67,24,313,242,2,252,211,78,147,23,23,22,22,0,0,52,0,1,0,0,0,118,115,0,17,0,176,0,0,0,0,0,0,0,0,3,116,21,0,0,22,19,6,22,8,4,0
2025-08-22 19:09:00+02:00,111,39,41,51,66,66,26,25,21,20,36,14,66,34,43,22,55,16,42,49,113,88,3,13,78,87,3,6,17,27,10,38,30,62,52,322,226,6,243,222,97,97,27,25,25,10,0,0,2,40,0,0,2,0,59,3,0,0,156,3,22,0,1,112,0,2,0,0,286,8,276,42,0,0,19,9,22,8,4,0
2025-08-22 19:12:00+02:00,142,47,58,80,33,83,24,24,29,13,49,40,30,15,36,22,52,36,78,69,67,54,3,21,96,72,5,3,8,17,15,44,70,114,37,257,188,3,197,185,68,63,36,22,13,24,0,0,32,1,0,0,57,235,0,0,0,0,56,3,141,5,39,2,16,9,0,0,103,159,0,81,170,3,19,12,22,8,4,0
2025-08-22 19:15:00+02:00,131,43,55,65,62,85,43,35,37,11,29,5,19,42,19,23,44,49,26,35,79,101,7,6,127,47,0,0,0,2,7,26,43,70,45,248,86,4,169,225,45,104,10,16,10,5,0,0,2,5,0,0,142,4,0,0,178,13,27,2,1,177,0,0,0,0,0,0,1,16,0,0,3,56,19,15,22,8,4,0
2025-08-22 19:18:00+02:00,122,41,40,73,53,48,35,27,37,10,40,40,34,21,27,26,73,18,41,37,75,92,2,4,89,63,0,2,9,12,1,52,17,77,47,275,85,11,148,185,34,120,35,25,25,22,0,0,16,2,0,0,1,1,0,0,0,53,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,25,19,18,22,8,4,0
2025-08-22 19:21:00+02:00,142,75,103,30,58,40,41,30,23,3,14,35,29,33,34,40,43,24,63,52,68,90,6,18,142,210,6,12,12,57,3,24,40,21,37,128,187,2,102,110,76,67,3,8,9,7,0,0,0,3,0,0,83,85,0,0,2,20,0,0,0,0,0,0,0,2,0,0,264,51,270,0,0,0,19,21,22,8,4,0
2025-08-22 19:24:00+02:00,103,41,47,53,71,48,15,46,15,6,39,56,48,66,30,21,57,25,77,39,121,96,5,14,121,103,6,16,28,67,10,52,17,36,19,161,203,26,181,204,100,122,50,17,30,33,0,0,0,3,0,23,155,6,2,123,0,29,0,187,0,0,0,0,21,8,0,0,0,112,10,127,0,0,19,24,22,8,4,0
2025-08-22 19:27:00+02:00,95,59,97,54,49,46,26,32,29,8,37,41,9,6,27,25,85,27,57,53,129,84,0,14,115,136,14,13,40,64,12,60,77,14,27,267,320,15,188,278,91,112,47,16,17,19,0,0,0,0,88,72,2,1,151,17,0,0,70,36,0,0,11,66,0,0,0,0,0,5,1,29,1,1,19,27,22,8,4,0
2025-08-22 19:30:00+02:00,80,63,56,72,56,69,35,43,14,16,32,47,41,43,34,26,53,23,71,39,101,96,2,6,121,145,23,32,32,43,3,62,36,14,17,199,358,2,204,259,101,140,17,20,18,8,0,0,0,0,23,9,1,50,28,1,0,0,56,0,0,0,72,3,4,0,0,0,0,0,0,0,226,42,19,30,22,8,4,0
2025-08-22 19:33:00+02:00,94,36,31,35,42,32,17,6,15,7,19,36,22,13,23,24,49,33,71,66,64,54,2,6,151,151,17,9,40,55,10,41,57,25,20,223,340,4,181,207,73,105,25,21,13,33,0,0,0,0,24,60,137,183,0,0,161,33,20,6,0,0,0,0,0,0,0,0,0,0,0,0,1,48,19,33,22,8,4,0
2025-08-22 19:36:00+02:00,141,70,75,76,58,80,14,29,15,16,41,43,39,34,45,47,56,30,80,39,120,78,6,18,104,123,9,23,37,62,15,50,54,10,8,171,275,3,255,230,136,80,21,27,11,28,0,0,0,0,130,11,83,1,0,0,5,65,0,0,0,0,0,0,0,0,0,0,0,0,187,38,0,7,19,36,22,8,4,0
2025-08-22 19:39:00+02:00,103,51,61,71,57,46,35,28,30,15,35,44,59,48,39,13,66,19,75,61,145,110,10,14,154,132,26,31,32,104,13,72,20,17,12,202,195,14,295,205,105,94,26,18,15,14,0,0,10,0,9,4,1,106,0,0,0,20,0,0,88,0,0,0,29,14,0,0,0,0,0,42,85,0,19,39,22,8,4,0
2025-08-22 19:42:00+02:00,74,52,38,45,57,23,18,23,20,11,35,22,47,23,40,30,78,42,52,43,46,40,25,19,86,116,11,8,29,32,0,22,7,17,20,88,118,11,133,102,56,43,15,18,14,12,0,0,5,0,19,34,80,76,0,0,2,0,22,102,20,58,0,0,9,0,0,0,2,0,0,0,91,38,19,42,22,8,4,0
2025-08-22 19:45:00+02:00,64,43,58,44,62,36,17,32,27,21,22,49,46,35,34,33,69,14,38,26,69,68,5,20,82,73,22,22,43,59,25,40,51,11,13,241,197,8,283,166,94,84,26,13,17,10,0,0,53,5,121,8,54,6,68,112,0,0,60,1,0,74,0,39,0,0,0,0,0,3,0,0,1,27,19,45,22,8,4,0
2025-08-22 19:48:00+02:00,73,60,72,81,104,114,35,44,34,6,51,57,31,19,66,40,87,26,68,39,98,106,10,23,114,91,13,18,36,54,11,53,34,11,25,157,258,3,285,144,153,78,45,23,9,22,0,0,2,34,24,3,0,2,79,3,151,0,44,0,0,0,135,56,0,0,0,0,465,5,86,0,0,0,19,48,22,8,4,0
2025-08-22 19:51:00+02:00,90,50,98,57,104,66,28,51,29,11,48,32,32,47,55,38,81,30,98,46,116,125,13,4,111,107,19,28,52,52,11,62,17,5,28,265,283,14,276,200,113,76,8,17,16,11,0,0,1,1,0,0,0,144,0,0,44,59,0,0,0,0,3,0,0,0,0,0,9,274,190,63,19,0,19,51,22,8,4,0
2025-08-22 19:54:00+02:00,98,37,69,57,55,41,8,6,24,5,36,32,30,22,39,53,47,17,48,24,76,60,9,13,108,81,19,22,48,57,10,30,30,8,21,143,320,7,272,190,67,105,29,13,20,11,0,0,0,0,0,0,206,23,0,0,8,71,0,0,0,0,0,0,10,20,0,0,239,5,0,45,93,26,19,54,22,8,4,0
2025-08-22 19:57:00+02:00,122,44,57,36,81,34,21,34,31,9,33,25,42,87,32,30,44,40,102,56,137,94,25,11,138,100,21,34,73,59,13,28,44,19,22,161,272,4,310,189,58,93,19,14,7,16,0,0,0,0,0,0,0,0,2,93,2,74,0,34,0,0,0,0,35,1,0,0,177,92,0,0,3,19,19,57,22,8,4,0
2025-08-22 20:00:00+02:00,139,40,82,84,79,58,25,52,20,6,60,49,55,44,74,59,73,33,65,33,124,103,15,38,106,106,31,14,41,46,4,37,52,14,11,228,201,13,245,115,58,67,11,16,8,9,0,0,50,2,0,0,1,3,180,61,0,17,78,166,0,0,0,0,0,0,0,0,0,11,222,3,0,1,20,0,22,8,4,0
2025-08-22 20:03:00+02:00,106,43,80,58,111,81,33,50,24,2,64,28,49,39,55,25,86,38,49,21,56,63,4,13,117,103,34,27,22,89,16,68,15,14,3,204,206,45,286,143,73,82,33,17,17,37,0,0,4,12,0,0,2,0,4,3,0,0,75,3,0,0,0,0,0,0,0,0,2,4,2,93,0,0,20,3,22,8,4,0
2025-08-22 20:06:00+02:00,110,36,59,38,63,50,20,21,24,11,59,52,46,38,61,64,69,42,79,41,76,41,18,16,106,84,10,28,32,79,11,36,12,4,5,97,166,12,166,148,46,40,14,9,4,3,0,0,0,0,0,0,142,63,0,0,0,0,24,0,0,0,57,57,0,0,0,0,177,12,0,0,131,21,20,6,22,8,4,0
2025-08-22 20:09:00+02:00,69,33,79,74,98,113,50,51,15,14,72,64,33,32,41,40,59,21,78,43,136,73,9,5,87,59,36,28,68,47,27,53,61,7,14,166,192,14,289,161,67,77,9,22,4,10,0,0,0,0,0,0,33,5,91,126,169,34,0,0,0,0,16,0,17,8,0,0,156,120,0,0,0,79,20,9,22,8,4,0
2025-08-22 20:12:00+02:00,62,36,94,94,74,104,34,33,19,7,36,35,59,40,53,41,127,54,48,55,125,107,4,18,106,115,14,11,46,64,30,40,11,1,12,171,232,11,220,179,114,92,30,18,12,22,0,0,34,0,7,65,0,0,89,5,1,50,0,0,120,3,0,0,0,0,0,0,5,44,0,0,1,13,20,12,22,8,4,0
2025-08-22 20:15:00+02:00,54,18,81,65,93,67,26,44,23,8,61,66,61,63,51,47,29,37,50,81,111,110,11,15,111,101,9,25,62,76,29,30,31,8,12,163,134,2,242,186,66,75,19,18,15,7,0,0,2,8,101,14,1,35,49,1,4,43,0,0,1,163,0,0,0,0,0,0,1,1,214,2,0,0,20,15,22,8,4,0
2025-08-22 20:18:00+02:00,35,26,38,53,57,60,42,14,25,5,36,39,46,35,31,27,50,40,44,34,61,75,28,11,122,110,28,18,74,70,16,53,15,17,16,117,282,42,216,173,80,67,24,11,13,13,0,0,0,0,2,1,75,178,0,0,5,49,0,0,0,6,0,0,0,0,0,0,0,0,21,119,0,0,20,18,22,8,4,0
2025-08-22 20:21:00+02:00,29,16,70,65,70,87,39,58,26,22,86,39,22,19,15,9,0,0,43,16,58,57,0,0,98,121,14,24,51,77,18,55,4,7,4,187,277,64,160,127,119,62,11,21,10,9,0,0,31,15,0,0,166,8,0,0,6,26,0,131,0,0,0,0,0,0,0,0,0,2,0,15,62,0,20,21,22,8,4,0
